brand,carName,carImg,saleVolume,min_price,max_price,manufacturer,rank,carModel,energyType,marketTime,over_score,appearance_score,interior_score,configure_score,spatial_score,comfort_score,manipulating_score,motivation_score,comprehensive_evaluation
星途,星途揽月,https://p3-dcd.byteimg.com/img/tos-cn-i-dcdx/c271cffb3ca74bedaa33e218863439d4~tplv-resize:640:0.png,1464,18.99,23.89,星途,268,中大型SUV,汽油,2023.11,3.87,3.94,3.85,4.01,4.04,3.80,3.72,3.74,"['整体空间出色（107）', '动力十足（105）', '配置丰富（50）', '乘坐感受还可以（33）', '动力输出平顺（26）', '后备厢空间大（23）', '外观大气（20）', '动力响应灵敏（19）', '油耗低（18）', '驾驶体验良好（17）', '内饰质感不错（14）', '后排空间大（13）', '配置鸡肋（10）', '油耗高（9）', '有异响（7）', '车机卡顿严重（5）', '变速箱换挡顿挫（4）', '新车异味较大（4）', '风噪大（3）', '胎噪大（3）', '城市油耗高（3）', '人机工程较差（3）', '配置低（3）', '动力响应不灵敏（3）']"
长安,长安UNI-T,https://p3-dcd.byteimg.com/img/tos-cn-i-dcdx/09a8092ecee34808ae45128f9d2adb1e~tplv-resize:640:0.png,1417,9.99,12.39,长安汽车,271,紧凑型SUV,汽油,2023.02,3.77,4.43,3.87,3.81,3.56,3.58,3.58,3.60,"['动力十足（282）', '配置丰富（135）', '整体空间出色（102）', '动力响应灵敏（90）', '外观时尚（71）', '外观耐看（68）', '外观拉风（67）', '操控出色（56）', '驾驶体验良好（47）', '乘坐感受还可以（45）', '空间中规中矩（55）', '动力中规中矩（52）', '胎噪大（117）', '后备厢空间小（97）', '油耗高（81）', '变速箱换挡顿挫（75）', '后排空间小（51）', '隔音差（50）', '有异响（49）', '车机卡顿严重（39）', '动力响应不灵敏（28）', '空间局促（22）', '乘坐感受比较差（19）', '配置鸡肋（19）']"
广汽传祺,传祺GS4,https://p3-dcd.byteimg.com/img/tos-cn-i-dcdx/0d580559172745108aaaa3b7e2aa8a18~tplv-resize:640:0.png,1404,9.98,10.68,广汽乘用车,272,紧凑型SUV,汽油,2023.04,3.66,3.78,3.69,3.51,3.91,3.56,3.55,3.60,"['整体空间出色（93）', '动力十足（53）', '配置丰富（34）', '外观耐看（30）', '动力输出平顺（27）', '内饰质感不错（23）', '外观大气（22）', '后备厢空间大（21）', '油耗低（21）', '操控出色（21）', '后排空间大（20）', '动力中规中矩（27）', '有异响（25）', '隔音差（21）', '油耗高（19）', '变速箱换挡顿挫（13）', '新车异味较大（11）', '风噪大（10）', '胎噪大（10）', '后备厢空间小（7）', '乘坐感受比较差（7）', '漆面薄（7）', '动力响应不灵敏（7）', '动力不足（7）']"
凯迪拉克,凯迪拉克XT4,https://p9-dcd.byteimg.com/img/tos-cn-i-dcdx/0a4bbf84f21a4ef991576b8619a433a1~tplv-resize:640:0.png,1400,19.97,25.67,上汽通用凯迪拉克,273,紧凑型SUV,48V轻混系统,2023.05,3.96,4.16,4.07,3.83,3.48,4.07,4.07,4.07,"['动力十足（195）', '静谧性强（45）', '整体空间出色（41）', '动力响应灵敏（36）', '操控出色（34）', '内饰质感不错（33）', '油耗低（29）', '配置丰富（29）', '音响品质好（28）', '驾驶体验良好（23）', '外观耐看（22）', '空间中规中矩（27）', '后排空间小（50）', '油耗高（33）', '后备厢空间小（26）', '后排地台隆起（23）', '刹车表现较差（19）', '空间局促（14）', '变速箱换挡顿挫（14）', '有异响（14）', '乘坐感受比较差（10）', '隔音差（8）', '城市油耗高（8）', '悬挂表现不理想（7）']"
现代,库斯途,https://p9-dcd.byteimg.com/img/motor-mis-img/b8003b7e07498026bae4c0eef2ac8b4f~tplv-resize:640:0.png,1376,15.48,20.38,北京现代,275,中大型MPV,汽油,2022.05,3.89,3.89,3.56,4.07,4.14,3.94,3.79,3.86,"['动力十足（70）', '整体空间出色（65）', '配置丰富（50）', '乘坐感受还可以（26）', '动力输出平顺（26）', '驾驶体验良好（16）', '油耗低（13）', '动力响应灵敏（13）', '后排空间大（11）', '配置实用（11）', '操控出色（10）', '储物空间合理（9）', '后备厢空间小（28）', '内饰材质较差（17）', '动力响应不灵敏（9）', '音响品质较差（8）', '隔音差（6）', '油耗高（6）', '配置鸡肋（6）', '第三排狭小（5）', '动力不足（5）', '悬架跳动明显（4）', '悬挂表现不理想（4）', '乘坐感受比较差（4）']"
奔驰,奔驰V级,https://p3-dcd.byteimg.com/img/tos-cn-i-dcdx/bb1047767b9e4323bf91566259a5cb03~tplv-resize:640:0.png,1371,47.88,64.68,福建奔驰,276,中大型MPV,汽油,2022.12,4.04,4.19,3.99,3.99,4.64,3.84,3.79,3.86,"['整体空间出色（27）', '乘坐感受还可以（8）', '配置丰富（6）', '动力输出平顺（5）', '音响品质好（4）', '内饰豪华（3）', '内饰质感不错（3）', '储物空间合理（3）', '第三排够用（3）', '后排空间大（3）', '内饰好看（3）', '动力中规中矩（3）', '隔音差（5）', '乘坐感受比较差（4）', '有异响（4）', '内饰设计一般（1）', '内饰材质较差（1）', '悬挂表现不理想（1）', '变速箱调校较差（1）', '续航表现较差（1）', '油耗高（1）', '音响品质较差（1）', '配置鸡肋（1）', '动力响应不灵敏（1）']"
奔驰,威霆,https://p9-dcd.byteimg.com/img/motor-mis-img/99be7e56fcde356fb22ec554e1edd23f~tplv-resize:640:0.png,1368,24.5,35.48,福建奔驰,277,中大型MPV,汽油,2023.05,3.80,3.94,3.51,3.61,4.46,3.65,3.62,3.78,"['整体空间出色（9）', '动力十足（4）', '操控出色（3）', '乘坐感受还可以（2）', '油耗低（2）', '驾驶体验良好（2）', '内饰质感不错（1）', '后备厢空间大（1）', '后排空间大（1）', '空间灵活性不错（1）', '静谧性强（1）', '悬架支撑性强（1）', '悬架舒适性强（1）', '变速箱调校出色（1）', '高速油耗较低（1）', '油耗一般（1）', '内饰材质较差（4）', '配置低（2）', '内饰风格较差（1）', '内饰设计一般（1）', '储物空间较少（1）', '隔音差（1）', '胎噪大（1）', '动力不足（1）']"
飞凡汽车,飞凡F7,https://p3-dcd.byteimg.com/img/tos-cn-i-dcdx/05418ae564404a428099f08313bb880d~tplv-resize:640:0.png,1365,18.99,27.99,飞凡汽车,278,中大型车,纯电动,2023.11,4.05,4.43,4.15,3.83,4.08,3.97,3.95,3.97,"['驾驶体验良好（32）', '动力十足（31）', '整体空间出色（29）', '乘坐感受还可以（26）', '底盘调校好（23）', '操控出色（17）', '外观时尚（16）', '配置实用（16）', '静谧性强（13）', '内饰好看（13）', '配置丰富（11）', '外观拉风（10）', '有异响（19）', '配置鸡肋（7）', '人机工程较差（3）', '底盘表现不理想（3）', '内饰材质较差（2）', '储物空间较少（2）', '胎噪大（2）', '悬挂表现不理想（2）', '续航表现较差（2）', '漆面薄（2）', '售后态度差（2）', '内饰用料普通（1）']"
名爵,MG4 EV,https://p9-dcd.byteimg.com/img/tos-cn-i-dcdx/798b4dc1a776470c9d5ebf6dae3be966~tplv-resize:640:0.png,1322,11.58,17.98,上汽集团,280,紧凑型车,纯电动,2023.09,3.72,4.08,3.49,3.41,3.46,3.76,3.93,3.94,"['操控出色（20）', '动力十足（18）', '驾驶体验良好（17）', '整体空间出色（8）', '续航表现优秀（8）', '动力响应灵敏（8）', '底盘调校好（8）', '乘坐感受还可以（7）', '动力输出平顺（5）', '尾部好看（4）', '配置丰富（4）', '内饰一般（6）', '后备厢空间小（4）', '售后态度差（4）', '配置鸡肋（4）', '储物空间较少（3）', '空间局促（2）', '隔音差（2）', '风噪大（2）', '续航表现较差（2）', '新车异味较大（2）', '辅助驾驶功能较少（2）', '配置低（2）', '整体配置一般（2）']"
宝骏,悦也,https://p3-dcd.byteimg.com/img/tos-cn-i-dcdx/89571c98d16249bfa17a9e614ecedea0~tplv-resize:640:0.png,1225,6.98,7.98,上汽通用五菱,291,小型SUV,纯电动,2023.05,3.44,4.38,3.64,3.75,3.07,3.08,3.04,3.12,"['外观时尚（8）', '整体空间出色（4）', '续航表现优秀（4）', '配置丰富（4）', '配置实用（4）', '内饰质感不错（3）', '乘坐感受还可以（2）', '内饰好看（2）', '改装潜力大（2）', '动力十足（2）', '操控出色（2）', '前排乘坐舒适（1）', '静谧性一般（1）', '风噪大（2）', '悬挂表现不理想（2）', '人机工程较差（2）', '底盘表现不理想（2）', '储物空间较少（1）', '后备厢空间小（1）', '隔音差（1）', '续航表现较差（1）', '辅助驾驶功能较少（1）', '配置鸡肋（1）', '动力不足（1）']"
路虎,发现运动版,https://p9-dcd.byteimg.com/img/tos-cn-i-dcdx/baed337da8194904890fcbac6e0e8dce~tplv-resize:640:0.png,1213,24.83,30.82,奇瑞捷豹路虎,292,中型SUV,48V轻混系统,2023.07,4.00,4.29,4.07,3.96,3.91,3.94,3.87,3.96,"['动力十足（70）', '静谧性强（52）', '整体空间出色（46）', '配置丰富（33）', '后备厢空间大（29）', '内饰质感不错（25）', '乘坐感受还可以（24）', '驾驶体验良好（23）', '底盘调校好（20）', '内饰豪华（17）', '越野性能强悍（17）', '动力响应灵敏（16）', '油耗高（58）', '有异响（17）', '动力响应不灵敏（13）', '乘坐感受比较差（7）', '变速箱换挡顿挫（7）', '动力响应迟滞（7）', '操控感较差（7）', '内饰设计一般（6）', '车机卡顿严重（6）', '配置鸡肋（6）', '后排空间小（5）', '空间局促（5）']"
红旗,红旗H6,https://p3-dcd.byteimg.com/img/tos-cn-i-dcdx/5f5b06d03ef847f7a958927ccd791263~tplv-resize:640:0.png,1202,19.28,23.98,一汽红旗,293,中型车,汽油,2023.04,3.88,4.43,4.20,4.06,3.87,3.57,3.47,3.57,"['动力十足（15）', '外观时尚（8）', '整体空间出色（5）', '外观大气（4）', '内饰质感不错（3）', '后备厢空间大（3）', '内饰好看（3）', '动力响应灵敏（3）', '外观拉风（2）', '音响品质好（2）', '配置丰富（2）', '刹车表现好（2）', '驾驶体验良好（2）', '后排空间大（1）', '高速油耗较低（1）', '风噪大（2）', '配置鸡肋（2）', '胎噪大（1）', '乘坐感受比较差（1）', '售后态度差（1）', '车机卡顿严重（1）', '发动机噪音明显（1）', '动力响应不灵敏（1）', '底盘表现不理想（1）']"
雪佛兰,迈锐宝XL,https://p9-dcd.byteimg.com/img/motor-mis-img/8171a91a9f3017a9001e682797dc5f77~tplv-resize:640:0.png,1130,12.29,16.99,上汽通用雪佛兰,296,中型车,汽油,2023.06,3.85,4.43,3.08,3.55,3.89,3.95,4.02,4.04,"['动力十足（449）', '整体空间出色（190）', '操控出色（127）', '后备厢空间大（115）', '动力响应灵敏（111）', '配置丰富（100）', '外观时尚（64）', '驾驶体验良好（62）', '油耗低（57）', '外观耐看（55）', '底盘调校好（53）', '动力中规中矩（54）', '胎噪大（72）', '油耗高（72）', '有异响（56）', '内饰材质较差（50）', '隔音差（44）', '变速箱换挡顿挫（38）', '新车异味较大（35）', '动力响应不灵敏（28）', '城市油耗高（21）', '漆面薄（19）', '车机卡顿严重（17）', '内饰设计一般（16）']"
欧拉,欧拉闪电猫,https://p3-dcd.byteimg.com/img/motor-mis-img/9a42521e00f5301bbf77aaec4f602946~tplv-resize:640:0.png,1129,15.68,23.68,长城汽车,297,中型车,纯电动,2022.1,3.94,4.18,3.99,3.97,3.73,3.87,3.89,3.96,"['动力十足（22）', '配置丰富（16）', '内饰质感不错（15）', '整体空间出色（14）', '内饰好看（13）', '驾驶体验良好（13）', '续航表现优秀（12）', '乘坐感受还可以（11）', '静谧性强（9）', '配置实用（9）', '外观时尚（8）', '底盘调校好（8）', '后备厢空间小（4）', '储物空间较少（3）', '后排空间小（3）', '隔音差（3）', '乘坐感受比较差（3）', '续航表现较差（3）', '有异响（3）', '车机功能简单（3）', '车机操作复杂（2）', '动力响应不灵敏（2）', '充电时间较长（1）', '空间局促（1）']"
标致,标致4008,https://p3-dcd.byteimg.com/img/motor-mis-img/736419b6347a430fa6ef5941234c9513~tplv-resize:640:0.png,1124,16.47,16.47,东风标致,300,紧凑型SUV,汽油,2023.07,3.86,4.21,4.05,3.57,3.71,3.70,3.97,3.81,"['动力十足（57）', '整体空间出色（38）', '操控出色（33）', '内饰好看（21）', '驾驶体验良好（18）', '内饰质感不错（17）', '底盘调校好（17）', '动力响应灵敏（16）', '静谧性强（15）', '油耗低（13）', '配置丰富（13）', '转向手感出色（12）', '后备厢空间小（10）', '有异响（7）', '配置鸡肋（6）', '配置低（5）', '动力响应不灵敏（5）', '隔音差（4）', '乘坐感受比较差（4）', '胎噪大（3）', '变速箱换挡顿挫（3）', '油耗高（3）', '车机卡顿严重（3）', '储物空间较少（2）']"
奥迪,奥迪Q2L,https://p3-dcd.byteimg.com/img/motor-mis-img/0e16b77226dca6112ea3d2b8e2e7d9d5~tplv-resize:640:0.png,1123,16.28,19.1,一汽-大众奥迪,301,小型SUV,汽油,2023.08,3.74,4.25,3.55,3.53,3.35,3.80,3.91,3.80,"['动力十足（51）', '油耗低（33）', '外观时尚（25）', '外观耐看（24）', '整体空间出色（22）', '操控出色（15）', '配置丰富（14）', '外观拉风（13）', '内饰质感不错（12）', '动力响应灵敏（12）', '空间中规中矩（23）', '动力中规中矩（20）', '后排空间小（18）', '后排地台隆起（14）', '空间局促（13）', '内饰材质较差（12）', '变速箱换挡顿挫（11）', '内饰设计一般（10）', '后备厢空间小（10）', '配置低（10）', '隔音差（8）', '胎噪大（8）', '乘坐感受比较差（8）', '动力不足（8）']"
东风风神,皓极,https://p3-dcd.byteimg.com/img/tos-cn-i-dcdx/68b2913fe7a54330b67436f95718fb7e~tplv-resize:640:0.png,1120,12.09,14.09,东风乘用车,302,紧凑型SUV,汽油,2023.1,3.69,3.88,3.82,3.60,3.98,3.52,3.46,3.57,"['动力十足（38）', '整体空间出色（34）', '油耗低（15）', '静谧性强（12）', '内饰好看（12）', '配置丰富（12）', '乘坐感受还可以（10）', '后排空间大（9）', '配置实用（9）', '动力输出平顺（8）', '动力响应灵敏（8）', '内饰质感不错（7）', '配置鸡肋（6）', '后备厢空间小（4）', '隔音差（3）', '有异响（3）', '油耗高（2）', '小毛病多（2）', '售后态度差（2）', '故障率高（2）', '人机工程较差（2）', '配置低（2）', '风噪大（1）', '胎噪大（1）']"
北京,北京BJ60,https://p3-dcd.byteimg.com/img/motor-mis-img/a1d19a6232689b9e0f3e59ac314a91c7~tplv-resize:640:0.png,1095,23.98,28.58,北京汽车,304,中大型SUV,48V轻混系统,2023.09,3.89,4.09,3.81,3.87,4.12,3.79,3.77,3.76,"['整体空间出色（11）', '动力十足（9）', '越野性能强悍（7）', '乘坐感受还可以（6）', '配置丰富（6）', '静谧性强（4）', '售后态度好（4）', '外观时尚（4）', '外观大气（4）', '内饰质感不错（3）', '油耗低（3）', '配置实用（3）', '驾驶体验良好（3）', '储物空间合理（2）', '离地间隙表现好（2）', '悬架舒适性强（2）', '内饰好看（2）', '隔音差（2）', '变速箱换挡顿挫（1）', '油耗高（1）', '有异响（1）', '小毛病多（1）', '故障率高（1）', '配置鸡肋（1）']"
宝骏,宝骏KiWi EV,https://p3-dcd.byteimg.com/img/motor-mis-img/efdc6c8ac11f8f256a1a69c114935b01~tplv-resize:640:0.png,1081,6.78,9.28,上汽通用五菱,305,微型车,纯电动,2022.09,3.45,3.83,3.51,3.34,3.30,3.34,3.43,3.44,"['整体空间出色（14）', '续航表现优秀（14）', '驾驶体验良好（9）', '动力十足（8）', '操控出色（8）', '内饰质感不错（6）', '乘坐感受还可以（6）', '内饰好看（6）', '前排乘坐舒适（5）', '配置实用（5）', '外观拉风（4）', '续航满足通勤（4）', '后排空间小（9）', '动力不足（8）', '储物空间较少（3）', '悬挂表现不理想（3）', '乘坐感受比较差（3）', '续航表现较差（3）', '有异响（3）', '配置低（3）', '内饰用料普通（2）', '后排不舒服（2）', '空间局促（2）', '隔音差（2）']"
大众,迈腾GTE,https://p3-dcd.byteimg.com/img/motor-mis-img/aa0da3e462123203481abf9ce80822a1~tplv-resize:640:0.png,1064,19.29,20.79,一汽-大众,306,中型车,插电式混合动力,2021.12,3.89,4.15,3.77,3.58,4.40,3.79,3.73,3.79,"['整体空间出色（32）', '动力十足（23）', '油耗低（16）', '操控出色（12）', '驾驶体验良好（10）', '底盘调校好（9）', '配置丰富（8）', '后排空间大（7）', '静谧性强（6）', '悬架支撑性强（6）', '外观耐看（6）', '续航满足通勤（6）', '续航表现较差（15）', '有异响（10）', '新车异味较大（6）', '后排地台隆起（4）', '变速箱换挡顿挫（4）', '刹车表现较差（4）', '整体配置一般（3）', '充电时间较长（2）', '后备厢空间小（2）', '发动机噪声偏大（2）', '油耗高（2）', '配置低（2）']"
