years,rank,logo,country,brand,sales
2020-07,46,https://i.img16888.com/carlogo75/57301.gif,中国,奔腾,3401
2020-07,47,https://i.img16888.com/carlogo75/127717.gif,中国,SWM斯威汽车,3274
2020-07,48,https://i.img16888.com/carlogo75/57384.gif,中国,长城,3070
2020-07,49,https://i.img16888.com/carlogo75/57474.gif,中国,东风风神,3064
2020-07,50,https://i.img16888.com/carlogo75/128306.gif,中国,欧拉,3064
2020-07,51,https://i.img16888.com/carlogo75/57612.gif,美国,Jeep,3034
2020-07,52,https://i.img16888.com/carlogo75/126335.gif,中国,东风小康,3009
2020-07,53,https://i.img16888.com/carlogo75/126778.gif,中国,凯翼,2827
2020-07,54,https://i.img16888.com/carlogo75/57338.gif,法国,标致,2245
2020-07,55,https://i.img16888.com/carlogo75/58067.gif,日本,英菲尼迪,2237
2020-07,56,https://i.img16888.com/carlogo75/128027.gif,中国,威马汽车,2036
2020-07,57,https://i.img16888.com/carlogo75/57631.gif,英国,捷豹,1851
2020-07,58,https://i.img16888.com/carlogo75/126518.gif,中国,中国重汽,1839
2020-07,59,https://i.img16888.com/carlogo75/57272.gif,中国,北京,1752
2020-07,60,https://i.img16888.com/carlogo75/57733.gif,日本,铃木,1677
2020-07,61,https://i.img16888.com/carlogo75/126810.gif,中国,北汽新能源,1449
2020-07,62,https://i.img16888.com/carlogo75/57477.gif,中国,东南,1439
2020-07,63,https://i.img16888.com/carlogo75/128414.gif,中国,星途,1400
2020-07,64,https://i.img16888.com/carlogo75/58044.gif,法国,雪铁龙,1285
2020-07,65,https://i.img16888.com/carlogo75/57725.gif,美国,林肯,1119
2020-07,66,https://i.img16888.com/carlogo75/128139.gif,中国,哪吒汽车,1016
2020-07,67,https://i.img16888.com/carlogo75/57802.gif,日本,讴歌,1002
2020-07,68,https://i.img16888.com/carlogo75/128463.gif,中国,吉利几何,874
2020-07,69,https://i.img16888.com/carlogo75/128514.gif,中国,思铭,760
2020-07,70,https://i.img16888.com/carlogo75/128098.gif,中国,瑞驰新能源,660
2020-07,71,https://i.img16888.com/carlogo75/128694.gif,中国,广汽集团,609
2020-07,72,https://i.img16888.com/carlogo75/57552.gif,中国,福田,606
2020-07,73,https://i.img16888.com/carlogo75/127130.gif,德国,宝沃,577
2020-07,74,https://i.img16888.com/carlogo75/127959.gif,中国,小鹏汽车,551
2020-07,75,https://i.img16888.com/carlogo75/57404.gif,中国,野马汽车,499
2020-07,76,https://i.img16888.com/carlogo75/58074.gif,中国,中华,337
2020-07,77,https://i.img16888.com/carlogo75/57571.gif,中国,海马,324
2020-07,78,https://i.img16888.com/carlogo75/126360.gif,中国,腾势,271
2020-07,79,https://i.img16888.com/carlogo75/128430.gif,中国,SERES赛力斯,260
2020-07,80,https://i.img16888.com/carlogo75/57375.gif,中国,北汽昌河,230
2020-07,81,https://i.img16888.com/carlogo75/126663.gif,日本,五十铃,218
2020-07,82,https://i.img16888.com/carlogo75/127863.gif,中国,云度,211
2020-07,83,https://i.img16888.com/carlogo75/128201.gif,中国,欧尚汽车,208
2020-07,84,https://i.img16888.com/carlogo75/126157.gif,中国,观致,180
2020-07,85,https://i.img16888.com/carlogo75/128793.gif,中国,合创汽车,178
2020-07,86,https://i.img16888.com/carlogo75/128310.gif,中国,长安凯程,161
2020-07,87,https://i.img16888.com/carlogo75/126528.gif,中国,福汽启腾,160
2020-07,88,https://i.img16888.com/carlogo75/57645.gif,中国,开瑞,142
2020-07,89,https://i.img16888.com/carlogo75/128342.gif,中国,江铃集团新能源,108
2020-07,90,https://i.img16888.com/carlogo75/126042.gif,法国,DS,99
2020-07,91,https://i.img16888.com/carlogo75/57710.gif,中国,力帆汽车,45
2020-07,92,https://i.img16888.com/carlogo75/126283.gif,中国,北汽制造,28
2020-07,93,https://i.img16888.com/carlogo75/124659.gif,中国,理念,19
2020-07,94,https://i.img16888.com/carlogo75/57464.gif,中国,东风,11
2020-07,95,https://i.img16888.com/carlogo75/125802.gif,中国,纳智捷,10
2020-07,96,https://i.img16888.com/carlogo75/57699.gif,法国,雷诺,7
2020-07,97,https://i.img16888.com/carlogo75/126332.gif,中国,福迪,7
2020-07,98,https://i.img16888.com/carlogo75/128391.gif,中国,福田乘用车,6
2020-07,99,https://i.img16888.com/carlogo75/57749.gif,中国,陆风,5
2020-07,100,https://i.img16888.com/carlogo75/128195.gif,中国,大运汽车,5
2020-07,101,https://i.img16888.com/carlogo75/126546.gif,中国,北汽幻速,4
2020-08,1,https://i.img16888.com/carlogo75/57411.gif,德国,大众,241554
2020-08,2,https://i.img16888.com/carlogo75/57305.gif,日本,本田,145798
2020-08,3,https://i.img16888.com/carlogo75/57500.gif,日本,丰田,118011
2020-08,4,https://i.img16888.com/carlogo75/57864.gif,日本,日产,103136
2020-08,5,https://i.img16888.com/carlogo75/57604.gif,中国,吉利汽车,93117
2020-08,6,https://i.img16888.com/carlogo75/57354.gif,美国,别克,86249
2020-08,7,https://i.img16888.com/carlogo75/57378.gif,中国,长安,73831
2020-08,8,https://i.img16888.com/carlogo75/57248.gif,德国,宝马,65558
2020-08,9,https://i.img16888.com/carlogo75/125976.gif,中国,五菱汽车,64770
2020-08,10,https://i.img16888.com/carlogo75/57229.gif,德国,奥迪,60629
2020-08,11,https://i.img16888.com/carlogo75/126026.gif,中国,哈弗,56128
2020-08,12,https://i.img16888.com/carlogo75/57279.gif,德国,奔驰,55241
2020-08,13,https://i.img16888.com/carlogo75/57891.gif,中国,荣威,43742
2020-08,14,https://i.img16888.com/carlogo75/57823.gif,中国,奇瑞,40359
2020-08,15,https://i.img16888.com/carlogo75/58001.gif,韩国,现代,30034
2020-08,16,https://i.img16888.com/carlogo75/57328.gif,中国,比亚迪,30024
2020-08,17,https://i.img16888.com/carlogo75/57563.gif,中国,广汽传祺,27700
2020-08,18,https://i.img16888.com/carlogo75/57651.gif,美国,凯迪拉克,21220
2020-08,19,https://i.img16888.com/carlogo75/57534.gif,美国,福特,21144
2020-08,20,https://i.img16888.com/carlogo75/57584.gif,中国,红旗,21020
2020-08,21,https://i.img16888.com/carlogo75/57838.gif,韩国,起亚,20390
2020-08,22,https://i.img16888.com/carlogo75/128741.gif,中国,新宝骏,20215
2020-08,23,https://i.img16888.com/carlogo75/58024.gif,美国,雪佛兰,20153
2020-08,24,https://i.img16888.com/carlogo75/57772.gif,日本,马自达,17616
2020-08,25,https://i.img16888.com/carlogo75/125808.gif,中国,宝骏,17523
2020-08,26,https://i.img16888.com/carlogo75/127597.gif,中国,领克,17098
2020-08,27,https://i.img16888.com/carlogo75/57765.gif,中国,名爵,16744
2020-08,28,https://i.img16888.com/carlogo75/57954.gif,捷克,斯柯达,16000
2020-08,29,https://i.img16888.com/carlogo75/128465.gif,德国,捷达,13088
2020-08,30,https://i.img16888.com/carlogo75/57979.gif,瑞典,沃尔沃,11954
2020-08,31,https://i.img16888.com/carlogo75/127954.gif,中国,捷途,9703
2020-08,32,https://i.img16888.com/carlogo75/127364.gif,中国,东风风光,8918
2020-08,33,https://i.img16888.com/carlogo75/57620.gif,中国,江汽集团,8592
2020-08,34,https://i.img16888.com/carlogo75/126388.gif,中国,东风风行,7103
2020-08,35,https://i.img16888.com/carlogo75/57636.gif,中国,金杯,7073
2020-08,36,https://i.img16888.com/carlogo75/126169.gif,中国,北京汽车,6286
2020-08,37,https://i.img16888.com/carlogo75/128138.gif,中国,广汽埃安,6004
2020-08,38,https://i.img16888.com/carlogo75/126292.gif,中国,长安欧尚,5917
2020-08,39,https://i.img16888.com/carlogo75/126162.gif,中国,上汽大通MAXUS,5518
2020-08,40,https://i.img16888.com/carlogo75/57909.gif,日本,三菱,5002
2020-08,41,https://i.img16888.com/carlogo75/57384.gif,中国,长城,4859
2020-08,42,https://i.img16888.com/carlogo75/128306.gif,中国,欧拉,4783
2020-08,43,https://i.img16888.com/carlogo75/57301.gif,中国,奔腾,4446
2020-08,44,https://i.img16888.com/carlogo75/57756.gif,英国,路虎,4020
2020-08,45,https://i.img16888.com/carlogo75/126372.gif,中国,蔚来,3761
2020-08,46,https://i.img16888.com/carlogo75/127717.gif,中国,SWM斯威汽车,3712
2020-08,47,https://i.img16888.com/carlogo75/126073.gif,中国,启辰,3624
2020-08,48,https://i.img16888.com/carlogo75/126778.gif,中国,凯翼,3209
2020-08,49,https://i.img16888.com/carlogo75/57612.gif,美国,Jeep,3201
2020-08,50,https://i.img16888.com/carlogo75/127635.gif,中国,比速汽车,3076
2020-08,51,https://i.img16888.com/carlogo75/127628.gif,中国,魏牌,3051
2020-08,52,https://i.img16888.com/carlogo75/126335.gif,中国,东风小康,2993
2020-08,53,https://i.img16888.com/carlogo75/128434.gif,中国,理想,2711
2020-08,54,https://i.img16888.com/carlogo75/58067.gif,日本,英菲尼迪,2604
2020-08,55,https://i.img16888.com/carlogo75/57474.gif,中国,东风风神,2441
2020-08,56,https://i.img16888.com/carlogo75/128027.gif,中国,威马汽车,2057
2020-08,57,https://i.img16888.com/carlogo75/57631.gif,英国,捷豹,2004
2020-08,58,https://i.img16888.com/carlogo75/57338.gif,法国,标致,1946
2020-08,59,https://i.img16888.com/carlogo75/126810.gif,中国,北汽新能源,1785
2020-08,60,https://i.img16888.com/carlogo75/128414.gif,中国,星途,1555
2020-08,61,https://i.img16888.com/carlogo75/126518.gif,中国,中国重汽,1395
2020-08,62,https://i.img16888.com/carlogo75/57725.gif,美国,林肯,1233
2020-08,63,https://i.img16888.com/carlogo75/57733.gif,日本,铃木,1214
2020-08,64,https://i.img16888.com/carlogo75/128139.gif,中国,哪吒汽车,1205
2020-08,65,https://i.img16888.com/carlogo75/57477.gif,中国,东南,1167
2020-08,66,https://i.img16888.com/carlogo75/128463.gif,中国,吉利几何,1110
2020-08,67,https://i.img16888.com/carlogo75/57272.gif,中国,北京,1079
2020-08,68,https://i.img16888.com/carlogo75/126157.gif,中国,观致,1062
2020-08,69,https://i.img16888.com/carlogo75/58044.gif,法国,雪铁龙,924
2020-08,70,https://i.img16888.com/carlogo75/57802.gif,日本,讴歌,802
2020-08,71,https://i.img16888.com/carlogo75/128694.gif,中国,广汽集团,686
2020-08,72,https://i.img16888.com/carlogo75/128201.gif,中国,欧尚汽车,655
2020-08,73,https://i.img16888.com/carlogo75/127959.gif,中国,小鹏汽车,623
2020-08,74,https://i.img16888.com/carlogo75/128514.gif,中国,思铭,591
2020-08,75,https://i.img16888.com/carlogo75/57552.gif,中国,福田,540
2020-08,76,https://i.img16888.com/carlogo75/127130.gif,德国,宝沃,537
2020-08,77,https://i.img16888.com/carlogo75/57404.gif,中国,野马汽车,492
2020-08,78,https://i.img16888.com/carlogo75/127863.gif,中国,云度,465
2020-08,79,https://i.img16888.com/carlogo75/58074.gif,中国,中华,354
2020-08,80,https://i.img16888.com/carlogo75/126528.gif,中国,福汽启腾,325
2020-08,81,https://i.img16888.com/carlogo75/57571.gif,中国,海马,274
2020-08,82,https://i.img16888.com/carlogo75/126360.gif,中国,腾势,243
2020-08,83,https://i.img16888.com/carlogo75/128342.gif,中国,江铃集团新能源,219
2020-08,84,https://i.img16888.com/carlogo75/124944.gif,中国,江铃,219
2020-08,85,https://i.img16888.com/carlogo75/128793.gif,中国,合创汽车,206
2020-08,86,https://i.img16888.com/carlogo75/128310.gif,中国,长安凯程,202
2020-08,87,https://i.img16888.com/carlogo75/57375.gif,中国,北汽昌河,190
2020-08,88,https://i.img16888.com/carlogo75/126663.gif,日本,五十铃,179
2020-08,89,https://i.img16888.com/carlogo75/128098.gif,中国,瑞驰新能源,91
2020-08,90,https://i.img16888.com/carlogo75/57645.gif,中国,开瑞,81
2020-08,91,https://i.img16888.com/carlogo75/57464.gif,中国,东风,75
2020-08,92,https://i.img16888.com/carlogo75/128430.gif,中国,SERES赛力斯,59
2020-08,93,https://i.img16888.com/carlogo75/126283.gif,中国,北汽制造,30
2020-08,94,https://i.img16888.com/carlogo75/126042.gif,法国,DS,22
2020-08,95,https://i.img16888.com/carlogo75/126546.gif,中国,北汽幻速,2
2020-09,1,https://i.img16888.com/carlogo75/57411.gif,德国,大众,293916
2020-09,2,https://i.img16888.com/carlogo75/57305.gif,日本,本田,181403
2020-09,3,https://i.img16888.com/carlogo75/57500.gif,日本,丰田,165493
2020-09,4,https://i.img16888.com/carlogo75/57864.gif,日本,日产,112014
2020-09,5,https://i.img16888.com/carlogo75/57604.gif,中国,吉利汽车,102451
2020-09,6,https://i.img16888.com/carlogo75/57354.gif,美国,别克,98722
2020-09,7,https://i.img16888.com/carlogo75/57378.gif,中国,长安,81796
2020-09,8,https://i.img16888.com/carlogo75/126026.gif,中国,哈弗,79120
2020-09,9,https://i.img16888.com/carlogo75/125976.gif,中国,五菱汽车,77418
2020-09,10,https://i.img16888.com/carlogo75/57229.gif,德国,奥迪,72298
2020-09,11,https://i.img16888.com/carlogo75/57279.gif,德国,奔驰,63008
2020-09,12,https://i.img16888.com/carlogo75/57248.gif,德国,宝马,56350
2020-09,13,https://i.img16888.com/carlogo75/57823.gif,中国,奇瑞,42694
2020-09,14,https://i.img16888.com/carlogo75/57891.gif,中国,荣威,41873
2020-09,15,https://i.img16888.com/carlogo75/57328.gif,中国,比亚迪,40905
2020-09,16,https://i.img16888.com/carlogo75/125808.gif,中国,宝骏,37066
2020-09,17,https://i.img16888.com/carlogo75/57563.gif,中国,广汽传祺,31119
2020-09,18,https://i.img16888.com/carlogo75/58024.gif,美国,雪佛兰,28605
2020-09,19,https://i.img16888.com/carlogo75/58001.gif,韩国,现代,28595
2020-09,20,https://i.img16888.com/carlogo75/57838.gif,韩国,起亚,26143
2020-09,21,https://i.img16888.com/carlogo75/57651.gif,美国,凯迪拉克,26001
2020-09,22,https://i.img16888.com/carlogo75/57534.gif,美国,福特,25554
2020-09,23,https://i.img16888.com/carlogo75/57772.gif,日本,马自达,21953
2020-09,24,https://i.img16888.com/carlogo75/57584.gif,中国,红旗,21518
2020-09,25,https://i.img16888.com/carlogo75/126292.gif,中国,长安欧尚,21392
2020-09,26,https://i.img16888.com/carlogo75/128741.gif,中国,新宝骏,20290
2020-09,27,https://i.img16888.com/carlogo75/57979.gif,瑞典,沃尔沃,19327
2020-09,28,https://i.img16888.com/carlogo75/57765.gif,中国,名爵,18626
2020-09,29,https://i.img16888.com/carlogo75/57954.gif,捷克,斯柯达,18163
2020-09,30,https://i.img16888.com/carlogo75/127597.gif,中国,领克,17098
2020-09,31,https://i.img16888.com/carlogo75/128465.gif,德国,捷达,15036
2020-09,32,https://i.img16888.com/carlogo75/127954.gif,中国,捷途,10466
2020-09,33,https://i.img16888.com/carlogo75/57620.gif,中国,江汽集团,9926
2020-09,34,https://i.img16888.com/carlogo75/58067.gif,日本,英菲尼迪,9504
2020-09,35,https://i.img16888.com/carlogo75/126169.gif,中国,北京汽车,9400
2020-09,36,https://i.img16888.com/carlogo75/126388.gif,中国,东风风行,9075
2020-09,37,https://i.img16888.com/carlogo75/127628.gif,中国,魏牌,9037
2020-09,38,https://i.img16888.com/carlogo75/126073.gif,中国,启辰,9020
2020-09,39,https://i.img16888.com/carlogo75/127364.gif,中国,东风风光,8569
2020-09,40,https://i.img16888.com/carlogo75/57636.gif,中国,金杯,8008
2020-09,41,https://i.img16888.com/carlogo75/57909.gif,日本,三菱,7149
2020-09,42,https://i.img16888.com/carlogo75/57756.gif,英国,路虎,6075
2020-09,43,https://i.img16888.com/carlogo75/126335.gif,中国,东风小康,5587
2020-09,44,https://i.img16888.com/carlogo75/57301.gif,中国,奔腾,5508
2020-09,45,https://i.img16888.com/carlogo75/126372.gif,中国,蔚来,5003
2020-09,46,https://i.img16888.com/carlogo75/126162.gif,中国,上汽大通MAXUS,4415
2020-09,47,https://i.img16888.com/carlogo75/57612.gif,美国,Jeep,3862
2020-09,48,https://i.img16888.com/carlogo75/127717.gif,中国,SWM斯威汽车,3655
2020-09,49,https://i.img16888.com/carlogo75/126778.gif,中国,凯翼,3502
2020-09,50,https://i.img16888.com/carlogo75/57474.gif,中国,东风风神,3252
2020-09,51,https://i.img16888.com/carlogo75/57464.gif,中国,东风,3150
2020-09,52,https://i.img16888.com/carlogo75/57338.gif,法国,标致,2585
2020-09,53,https://i.img16888.com/carlogo75/128027.gif,中国,威马汽车,2107
2020-09,54,https://i.img16888.com/carlogo75/57733.gif,日本,铃木,2093
2020-09,55,https://i.img16888.com/carlogo75/128139.gif,中国,哪吒汽车,2023
2020-09,56,https://i.img16888.com/carlogo75/128414.gif,中国,星途,2016
2020-09,57,https://i.img16888.com/carlogo75/57272.gif,中国,北京,1963
2020-09,58,https://i.img16888.com/carlogo75/126518.gif,中国,中国重汽,1610
2020-09,59,https://i.img16888.com/carlogo75/57477.gif,中国,东南,1256
2020-09,60,https://i.img16888.com/carlogo75/57802.gif,日本,讴歌,1163
2020-09,61,https://i.img16888.com/carlogo75/58044.gif,法国,雪铁龙,1137
2020-09,62,https://i.img16888.com/carlogo75/128463.gif,中国,吉利几何,1110
2020-09,63,https://i.img16888.com/carlogo75/127959.gif,中国,小鹏汽车,853
2020-09,64,https://i.img16888.com/carlogo75/128391.gif,中国,福田乘用车,797
2020-09,65,https://i.img16888.com/carlogo75/127863.gif,中国,云度,686
2020-09,66,https://i.img16888.com/carlogo75/127130.gif,德国,宝沃,649
2020-09,67,https://i.img16888.com/carlogo75/128651.gif,中国,思皓,642
2020-09,68,https://i.img16888.com/carlogo75/58074.gif,中国,中华,519
2020-09,69,https://i.img16888.com/carlogo75/126360.gif,中国,腾势,445
2020-09,70,https://i.img16888.com/carlogo75/57375.gif,中国,北汽昌河,372
2020-09,71,https://i.img16888.com/carlogo75/126528.gif,中国,福汽启腾,359
2020-09,72,https://i.img16888.com/carlogo75/126810.gif,中国,北汽新能源,320
2020-09,73,https://i.img16888.com/carlogo75/128430.gif,中国,SERES赛力斯,311
2020-09,74,https://i.img16888.com/carlogo75/57571.gif,中国,海马,295
2020-09,75,https://i.img16888.com/carlogo75/128098.gif,中国,瑞驰新能源,250
2020-09,76,https://i.img16888.com/carlogo75/57749.gif,中国,陆风,215
2020-09,77,https://i.img16888.com/carlogo75/126283.gif,中国,北汽制造,196
2020-09,78,https://i.img16888.com/carlogo75/57384.gif,中国,长城,151
2020-09,79,https://i.img16888.com/carlogo75/126663.gif,日本,五十铃,145
2020-09,80,https://i.img16888.com/carlogo75/124944.gif,中国,江铃,138
2020-09,81,https://i.img16888.com/carlogo75/128342.gif,中国,江铃集团新能源,114
2020-09,82,https://i.img16888.com/carlogo75/57645.gif,中国,开瑞,105
2020-09,83,https://i.img16888.com/carlogo75/126179.gif,中国,北汽威旺,100
2020-09,84,https://i.img16888.com/carlogo75/126042.gif,法国,DS,82
2020-09,85,https://i.img16888.com/carlogo75/128793.gif,中国,合创汽车,54
2020-09,86,https://i.img16888.com/carlogo75/57699.gif,法国,雷诺,18
2020-09,87,https://i.img16888.com/carlogo75/124659.gif,中国,理念,16
2020-09,88,https://i.img16888.com/carlogo75/126500.gif,中国,东风风度,12
2020-09,89,https://i.img16888.com/carlogo75/57710.gif,中国,力帆汽车,12
2020-10,1,https://i.img16888.com/carlogo75/57411.gif,德国,大众,278350
2020-10,2,https://i.img16888.com/carlogo75/57305.gif,日本,本田,171942
2020-10,3,https://i.img16888.com/carlogo75/57500.gif,日本,丰田,136787
