年月,排名,国别,品牌名称,销量,占品牌份额
2020-07,20,日本,马自达,20026,1.23%
2020-07,21,美国,凯迪拉克,18903,1.16%
2020-07,22,中国,红旗,16614,1.02%
2020-07,23,中国,宝骏,16388,1%
2020-07,24,中国,领克,15331,0.94%
2020-07,25,美国,雪佛兰,15135,0.93%
2020-07,26,中国,名爵,14812,0.91%
2020-07,27,中国,新宝骏,13499,0.83%
2020-07,28,捷克,斯柯达,11960,0.73%
2020-07,29,德国,捷达,11111,0.68%
2020-07,30,瑞典,沃尔沃,10851,0.66%
2020-07,31,中国,捷途,8569,0.52%
2020-07,32,中国,江汽集团,8185,0.5%
2020-07,33,中国,东风风光,7611,0.47%
2020-07,34,中国,金杯,7602,0.47%
2020-07,35,中国,东风风行,6266,0.38%
2020-07,36,日本,三菱,6006,0.37%
2020-07,37,中国,长安欧尚,5864,0.36%
2020-07,38,中国,启辰,5023,0.31%
2020-07,39,中国,广汽埃安,5008,0.31%
2020-07,40,中国,上汽大通MAXUS,4243,0.26%
2020-07,41,中国,北京汽车,4060,0.25%
2020-07,42,英国,路虎,3966,0.24%
2020-07,43,中国,比速汽车,3773,0.23%
2020-07,44,中国,蔚来,3680,0.23%
2020-07,45,中国,魏牌,3437,0.21%
2020-07,46,中国,奔腾,3401,0.21%
2020-07,47,中国,SWM斯威汽车,3274,0.2%
2020-07,48,中国,长城,3070,0.19%
2020-07,49,中国,东风风神,3064,0.19%
2020-07,50,中国,欧拉,3064,0.19%
2020-07,51,美国,Jeep,3034,0.19%
2020-07,52,中国,东风小康,3009,0.18%
2020-07,53,中国,凯翼,2827,0.17%
2020-07,54,法国,标致,2245,0.14%
2020-07,55,日本,英菲尼迪,2237,0.14%
2020-07,56,中国,威马汽车,2036,0.12%
2020-07,57,英国,捷豹,1851,0.11%
2020-07,58,中国,中国重汽,1839,0.11%
2020-07,59,中国,北京,1752,0.11%
2020-07,60,日本,铃木,1677,0.1%
2020-07,61,中国,北汽新能源,1449,0.09%
2020-07,62,中国,东南,1439,0.09%
2020-07,63,中国,星途,1400,0.09%
2020-07,64,法国,雪铁龙,1285,0.08%
2020-07,65,美国,林肯,1119,0.07%
2020-07,66,中国,哪吒汽车,1016,0.06%
2020-07,67,日本,讴歌,1002,0.06%
2020-07,68,中国,吉利几何,874,0.05%
2020-07,69,中国,思铭,760,0.05%
2020-07,70,中国,瑞驰新能源,660,0.04%
2020-07,71,中国,广汽集团,609,0.04%
2020-07,72,中国,福田,606,0.04%
2020-07,73,德国,宝沃,577,0.04%
2020-07,74,中国,小鹏汽车,551,0.03%
2020-07,75,中国,野马汽车,499,0.03%
2020-07,76,中国,中华,337,0.02%
2020-07,77,中国,海马,324,0.02%
2020-07,78,中国,腾势,271,0.02%
2020-07,79,中国,SERES赛力斯,260,0.02%
2020-07,80,中国,北汽昌河,230,0.01%
2020-07,81,日本,五十铃,218,0.01%
2020-07,82,中国,云度,211,0.01%
2020-07,83,中国,欧尚汽车,208,0.01%
2020-07,84,中国,观致,180,0.01%
2020-07,85,中国,合创,178,0.01%
2020-07,86,中国,长安凯程,161,0.01%
2020-07,87,中国,福汽启腾,160,0.01%
2020-07,88,中国,开瑞,142,0.01%
2020-07,89,中国,江铃集团新能源,108,0.01%
2020-07,90,法国,DS,99,0.01%
2020-07,91,中国,力帆汽车,45,-
2020-07,92,中国,北汽制造,28,-
2020-07,93,中国,理念,19,-
2020-07,94,中国,东风,11,-
2020-07,95,中国,纳智捷,10,-
2020-07,96,中国,福迪,7,-
2020-07,97,法国,雷诺,7,-
2020-07,98,中国,福田乘用车,6,-
2020-07,99,中国,陆风,5,-
2020-07,100,中国,大运汽车,5,-
2020-07,101,中国,北汽幻速,4,-
2020-08,1,德国,大众,241554,14.04%
2020-08,2,日本,本田,145798,8.47%
2020-08,3,日本,丰田,118011,6.86%
2020-08,4,日本,日产,103136,5.99%
2020-08,5,中国,吉利汽车,93117,5.41%
2020-08,6,美国,别克,86249,5.01%
2020-08,7,中国,长安,73831,4.29%
2020-08,8,德国,宝马,65558,3.81%
2020-08,9,中国,五菱汽车,64770,3.76%
2020-08,10,德国,奥迪,60629,3.52%
2020-08,11,中国,哈弗,56128,3.26%
2020-08,12,德国,奔驰,55241,3.21%
2020-08,13,中国,荣威,43742,2.54%
2020-08,14,中国,奇瑞,40359,2.35%
2020-08,15,韩国,现代,30034,1.75%
2020-08,16,中国,比亚迪,30024,1.75%
2020-08,17,中国,广汽传祺,27700,1.61%
2020-08,18,美国,凯迪拉克,21220,1.23%
2020-08,19,美国,福特,21144,1.23%
2020-08,20,中国,红旗,21020,1.22%
2020-08,21,韩国,起亚,20390,1.19%
2020-08,22,中国,新宝骏,20215,1.17%
2020-08,23,美国,雪佛兰,20153,1.17%
2020-08,24,日本,马自达,17616,1.02%
2020-08,25,中国,宝骏,17523,1.02%
2020-08,26,中国,领克,17098,0.99%
2020-08,27,中国,名爵,16744,0.97%
2020-08,28,捷克,斯柯达,16000,0.93%
2020-08,29,德国,捷达,13088,0.76%
2020-08,30,瑞典,沃尔沃,11954,0.69%
2020-08,31,中国,捷途,9703,0.56%
2020-08,32,中国,东风风光,8918,0.52%
2020-08,33,中国,江汽集团,8592,0.5%
2020-08,34,中国,东风风行,7103,0.41%
2020-08,35,中国,金杯,7073,0.41%
2020-08,36,中国,北京汽车,6286,0.37%
2020-08,37,中国,广汽埃安,6004,0.35%
2020-08,38,中国,长安欧尚,5917,0.34%
2020-08,39,中国,上汽大通MAXUS,5518,0.32%
2020-08,40,日本,三菱,5002,0.29%
2020-08,41,中国,长城,4859,0.28%
2020-08,42,中国,欧拉,4783,0.28%
2020-08,43,中国,奔腾,4446,0.26%
2020-08,44,英国,路虎,4020,0.23%
2020-08,45,中国,蔚来,3761,0.22%
2020-08,46,中国,SWM斯威汽车,3712,0.22%
2020-08,47,中国,启辰,3624,0.21%
2020-08,48,中国,凯翼,3209,0.19%
2020-08,49,美国,Jeep,3201,0.19%
2020-08,50,中国,比速汽车,3076,0.18%
2020-08,51,中国,魏牌,3051,0.18%
2020-08,52,中国,东风小康,2993,0.17%
2020-08,53,中国,理想,2711,0.16%
2020-08,54,日本,英菲尼迪,2604,0.15%
2020-08,55,中国,东风风神,2441,0.14%
2020-08,56,中国,威马汽车,2057,0.12%
2020-08,57,英国,捷豹,2004,0.12%
2020-08,58,法国,标致,1946,0.11%
2020-08,59,中国,北汽新能源,1785,0.1%
2020-08,60,中国,星途,1555,0.09%
2020-08,61,中国,中国重汽,1395,0.08%
2020-08,62,美国,林肯,1233,0.07%
2020-08,63,日本,铃木,1214,0.07%
2020-08,64,中国,哪吒汽车,1205,0.07%
2020-08,65,中国,东南,1167,0.07%
2020-08,66,中国,吉利几何,1110,0.06%
2020-08,67,中国,北京,1079,0.06%
2020-08,68,中国,观致,1062,0.06%
2020-08,69,法国,雪铁龙,924,0.05%
2020-08,70,日本,讴歌,802,0.05%
2020-08,71,中国,广汽集团,686,0.04%
2020-08,72,中国,欧尚汽车,655,0.04%
2020-08,73,中国,小鹏汽车,623,0.04%
2020-08,74,中国,思铭,591,0.03%
2020-08,75,中国,福田,540,0.03%
2020-08,76,德国,宝沃,537,0.03%
2020-08,77,中国,野马汽车,492,0.03%
2020-08,78,中国,云度,465,0.03%
2020-08,79,中国,中华,354,0.02%
2020-08,80,中国,福汽启腾,325,0.02%
2020-08,81,中国,海马,274,0.02%
2020-08,82,中国,腾势,243,0.01%
2020-08,83,中国,江铃集团新能源,219,0.01%
2020-08,84,中国,江铃,219,0.01%
2020-08,85,中国,合创,206,0.01%
2020-08,86,中国,长安凯程,202,0.01%
2020-08,87,中国,北汽昌河,190,0.01%
2020-08,88,日本,五十铃,179,0.01%
2020-08,89,中国,瑞驰新能源,91,0.01%
2020-08,90,中国,开瑞,81,-
2020-08,91,中国,东风,75,-
2020-08,92,中国,SERES赛力斯,59,-
2020-08,93,中国,北汽制造,30,-
2020-08,94,法国,DS,22,-
2020-08,95,中国,北汽幻速,2,-
2020-09,1,德国,大众,293916,14.36%
2020-09,2,日本,本田,181403,8.86%
2020-09,3,日本,丰田,165493,8.08%
2020-09,4,日本,日产,112014,5.47%
2020-09,5,中国,吉利汽车,102451,5%
2020-09,6,美国,别克,98722,4.82%
2020-09,7,中国,长安,81796,4%
2020-09,8,中国,哈弗,79120,3.87%
2020-09,9,中国,五菱汽车,77418,3.78%
2020-09,10,德国,奥迪,72298,3.53%
2020-09,11,德国,奔驰,63008,3.08%
2020-09,12,德国,宝马,56350,2.75%
2020-09,13,中国,奇瑞,42694,2.09%
2020-09,14,中国,荣威,41873,2.05%
2020-09,15,中国,比亚迪,40905,2%
2020-09,16,中国,宝骏,37066,1.81%
2020-09,17,中国,广汽传祺,31119,1.52%
2020-09,18,美国,雪佛兰,28605,1.4%
2020-09,19,韩国,现代,28595,1.4%
2020-09,20,韩国,起亚,26143,1.28%
2020-09,21,美国,凯迪拉克,26001,1.27%
2020-09,22,美国,福特,25554,1.25%
2020-09,23,日本,马自达,21953,1.07%
2020-09,24,中国,红旗,21518,1.05%
2020-09,25,中国,长安欧尚,21392,1.05%
2020-09,26,中国,新宝骏,20290,0.99%
2020-09,27,瑞典,沃尔沃,19327,0.94%
2020-09,28,中国,名爵,18626,0.91%
2020-09,29,捷克,斯柯达,18163,0.89%
2020-09,30,中国,领克,17098,0.84%
2020-09,31,德国,捷达,15036,0.73%
2020-09,32,中国,捷途,10466,0.51%
2020-09,33,中国,江汽集团,9926,0.48%
2020-09,34,日本,英菲尼迪,9504,0.46%
2020-09,35,中国,北京汽车,9400,0.46%
2020-09,36,中国,东风风行,9075,0.44%
2020-09,37,中国,魏牌,9037,0.44%
2020-09,38,中国,启辰,9020,0.44%
2020-09,39,中国,东风风光,8569,0.42%
2020-09,40,中国,金杯,8008,0.39%
2020-09,41,日本,三菱,7149,0.35%
2020-09,42,英国,路虎,6075,0.3%
2020-09,43,中国,东风小康,5587,0.27%
2020-09,44,中国,奔腾,5508,0.27%
2020-09,45,中国,蔚来,5003,0.24%
2020-09,46,中国,上汽大通MAXUS,4415,0.22%
2020-09,47,美国,Jeep,3862,0.19%
2020-09,48,中国,SWM斯威汽车,3655,0.18%
2020-09,49,中国,凯翼,3502,0.17%
2020-09,50,中国,东风风神,3252,0.16%
2020-09,51,中国,东风,3150,0.15%
2020-09,52,法国,标致,2585,0.13%
2020-09,53,中国,威马汽车,2107,0.1%
2020-09,54,日本,铃木,2093,0.1%
2020-09,55,中国,哪吒汽车,2023,0.1%
2020-09,56,中国,星途,2016,0.1%
2020-09,57,中国,北京,1963,0.1%
2020-09,58,中国,中国重汽,1610,0.08%
2020-09,59,中国,东南,1256,0.06%
2020-09,60,日本,讴歌,1163,0.06%
2020-09,61,法国,雪铁龙,1137,0.06%
2020-09,62,中国,吉利几何,1110,0.05%
2020-09,63,中国,小鹏汽车,853,0.04%
2020-09,64,中国,福田乘用车,797,0.04%
2020-09,65,中国,云度,686,0.03%
2020-09,66,德国,宝沃,649,0.03%
2020-09,67,中国,思皓,642,0.03%
2020-09,68,中国,中华,519,0.03%
2020-09,69,中国,腾势,445,0.02%
2020-09,70,中国,北汽昌河,372,0.02%
2020-09,71,中国,福汽启腾,359,0.02%
2020-09,72,中国,北汽新能源,320,0.02%
2020-09,73,中国,SERES赛力斯,311,0.02%
2020-09,74,中国,海马,295,0.01%
2020-09,75,中国,瑞驰新能源,250,0.01%
2020-09,76,中国,陆风,215,0.01%
2020-09,77,中国,北汽制造,196,0.01%
2020-09,78,中国,长城,151,0.01%
2020-09,79,日本,五十铃,145,0.01%
2020-09,80,中国,江铃,138,0.01%
2020-09,81,中国,江铃集团新能源,114,0.01%
2020-09,82,中国,开瑞,105,0.01%
2020-09,83,中国,北汽威旺,100,-
2020-09,84,法国,DS,82,-
2020-09,85,中国,合创,54,-
2020-09,86,法国,雷诺,18,-
2020-09,87,中国,理念,16,-
2020-09,88,中国,东风风度,12,-
2020-09,89,中国,力帆汽车,12,-
2020-10,1,德国,大众,278350,13.24%
2020-10,2,日本,本田,171942,8.18%
2020-10,3,日本,丰田,136787,6.51%
2020-10,4,中国,吉利汽车,116244,5.53%
2020-10,5,日本,日产,111857,5.32%
2020-10,6,美国,别克,99057,4.71%
2020-10,7,中国,哈弗,97950,4.66%
2020-10,8,中国,长安,95266,4.53%
2020-10,9,中国,五菱汽车,84716,4.03%
2020-10,10,德国,奥迪,63998,3.05%
2020-10,11,中国,奇瑞,54926,2.61%
2020-10,12,德国,奔驰,53964,2.57%
2020-10,13,德国,宝马,47166,2.24%
2020-10,14,中国,比亚迪,46560,2.22%
2020-10,15,中国,荣威,44307,2.11%
2020-10,16,韩国,现代,42596,2.03%
2020-10,17,美国,雪佛兰,31641,1.51%
2020-10,18,中国,宝骏,31158,1.48%
2020-10,19,中国,广汽传祺,30722,1.46%
2020-10,20,韩国,起亚,27637,1.32%
2020-10,21,中国,名爵,26090,1.24%
2020-10,22,美国,凯迪拉克,25316,1.2%
2020-10,23,美国,福特,24782,1.18%
2020-10,24,中国,红旗,23018,1.1%
2020-10,25,中国,领克,21868,1.04%
2020-10,26,日本,马自达,20565,0.98%
2020-10,27,中国,长安欧尚,18284,0.87%
2020-10,28,捷克,斯柯达,17700,0.84%
2020-10,29,瑞典,沃尔沃,17134,0.82%
2020-10,30,中国,捷途,16108,0.77%
2020-10,31,德国,捷达,15528,0.74%
2020-10,32,中国,新宝骏,15000,0.71%
2020-10,33,中国,东风风光,13586,0.65%
2020-10,34,日本,英菲尼迪,9760,0.46%
2020-10,35,中国,启辰,9217,0.44%
2020-10,36,中国,魏牌,9076,0.43%
2020-10,37,日本,三菱,8425,0.4%
2020-10,38,中国,东风风行,8395,0.4%
2020-10,39,中国,金杯,8228,0.39%
2020-10,40,中国,欧拉,7920,0.38%
2020-10,41,中国,江汽集团,7793,0.37%
2020-10,42,中国,北京汽车,7546,0.36%
2020-10,43,中国,广汽埃安,7013,0.33%
2020-10,44,美国,林肯,5720,0.27%
2020-10,45,英国,路虎,5508,0.26%
2020-10,46,中国,东风风神,5444,0.26%
2020-10,47,中国,上汽大通MAXUS,5158,0.25%
2020-10,48,中国,蔚来,5145,0.24%
2020-10,49,中国,奔腾,4931,0.23%
2020-10,50,中国,SWM斯威汽车,4338,0.21%
2020-10,51,美国,Jeep,4007,0.19%
2020-10,52,中国,凯翼,3737,0.18%
2020-10,53,中国,理想,3692,0.18%
2020-10,54,中国,东风小康,3687,0.18%
2020-10,55,中国,东风,3390,0.16%
2020-10,56,中国,比速汽车,3344,0.16%
2020-10,57,中国,威马汽车,3003,0.14%
2020-10,58,中国,观致,2728,0.13%
2020-10,59,法国,标致,2586,0.12%
2020-10,60,中国,北京,2306,0.11%
2020-10,61,中国,星途,2161,0.1%
2020-10,62,中国,哪吒汽车,2056,0.1%
2020-10,63,中国,吉利几何,1914,0.09%
2020-10,64,中国,思皓,1789,0.09%
2020-10,65,英国,捷豹,1758,0.08%
2020-10,66,中国,欧尚汽车,1607,0.08%
2020-10,67,日本,讴歌,1260,0.06%
2020-10,68,中国,中国重汽,1235,0.06%
2020-10,69,法国,雪铁龙,1224,0.06%
2020-10,70,中国,东南,1139,0.05%
2020-10,71,日本,铃木,1079,0.05%
2020-10,72,中国,思铭,891,0.04%
2020-10,73,中国,小鹏汽车,815,0.04%
2020-10,74,中国,福田乘用车,803,0.04%
2020-10,75,中国,云度,788,0.04%
2020-10,76,中国,福田,720,0.03%
2020-10,77,德国,宝沃,683,0.03%
2020-10,78,中国,广汽集团,665,0.03%
2020-10,79,中国,中华,631,0.03%
2020-10,80,中国,理念,554,0.03%
2020-10,81,中国,北汽新能源,513,0.02%
2020-10,82,中国,福汽启腾,414,0.02%
2020-10,83,中国,腾势,350,0.02%
2020-10,84,中国,海马,312,0.01%
2020-10,85,中国,北汽制造,301,0.01%
2020-10,86,中国,SERES赛力斯,300,0.01%
2020-10,87,中国,瑞驰新能源,277,0.01%
2020-10,88,中国,长安凯程,206,0.01%
2020-10,89,中国,开瑞,196,0.01%
2020-10,90,日本,五十铃,170,0.01%
2020-10,91,中国,陆风,149,0.01%
2020-10,92,中国,凌宝汽车,119,0.01%
2020-10,93,中国,长城,117,0.01%
2020-10,94,中国,北汽昌河,93,-
2020-10,95,中国,江铃,79,-
2020-10,96,中国,力帆汽车,72,-
2020-10,97,中国,北汽幻速,69,-
2020-10,98,中国,合创,66,-
2020-10,99,中国,大运汽车,24,-
2020-10,100,中国,江铃集团新能源,20,-
2020-10,101,法国,DS,7,-
2020-10,102,中国,东风风度,7,-
2020-11,1,德国,大众,300126,13.15%
2020-11,2,日本,本田,179830,7.88%
2020-11,3,日本,丰田,157158,6.88%
2020-11,4,中国,吉利汽车,125712,5.51%
2020-11,5,日本,日产,119440,5.23%
2020-11,6,美国,别克,110299,4.83%
2020-11,7,中国,哈弗,101812,4.46%
2020-11,8,中国,长安,97054,4.25%
2020-11,9,中国,五菱汽车,95663,4.19%
2020-11,10,德国,奥迪,66756,2.92%
2020-11,11,中国,奇瑞,64650,2.83%
2020-11,12,德国,奔驰,62451,2.74%
2020-11,13,德国,宝马,61219,2.68%
2020-11,14,中国,比亚迪,52806,2.31%
2020-11,15,韩国,现代,49327,2.16%
2020-11,16,中国,荣威,42171,1.85%
2020-11,17,中国,名爵,38671,1.69%
2020-11,18,中国,宝骏,35879,1.57%
2020-11,19,中国,广汽传祺,33383,1.46%
2020-11,20,美国,雪佛兰,31411,1.38%
2020-11,21,美国,福特,27263,1.19%
2020-11,22,中国,红旗,25087,1.1%
2020-11,23,美国,凯迪拉克,24308,1.06%
2020-11,24,中国,领克,22798,1%
2020-11,25,韩国,起亚,22277,0.98%
2020-11,26,中国,捷途,20586,0.9%
2020-11,27,日本,马自达,20165,0.88%
2020-11,28,瑞典,沃尔沃,19301,0.85%
2020-11,29,中国,长安欧尚,18491,0.81%
2020-11,30,捷克,斯柯达,15865,0.69%
2020-11,31,德国,捷达,15668,0.69%
2020-11,32,中国,新宝骏,15430,0.68%
2020-11,33,中国,东风风光,13736,0.6%
2020-11,34,中国,欧拉,11517,0.5%
2020-11,35,中国,东风风行,9381,0.41%
2020-11,36,日本,三菱,9151,0.4%
2020-11,37,中国,魏牌,9122,0.4%
2020-11,38,中国,启辰,9106,0.4%
2020-11,39,日本,英菲尼迪,8808,0.39%
2020-11,40,中国,广汽埃安,7191,0.31%
2020-11,41,中国,江汽集团,7165,0.31%
2020-11,42,中国,金杯,7077,0.31%
2020-11,43,中国,奔腾,6138,0.27%
2020-11,44,中国,上汽大通MAXUS,6120,0.27%
2020-11,45,美国,林肯,6053,0.27%
2020-11,46,英国,路虎,5915,0.26%
2020-11,47,中国,北京汽车,5730,0.25%
2020-11,48,中国,蔚来,5500,0.24%
2020-11,49,中国,东风风神,4903,0.21%
2020-11,50,中国,小鹏汽车,4650,0.2%
2020-11,51,中国,理想,4646,0.2%
2020-11,52,中国,东风小康,4145,0.18%
2020-11,53,中国,凯翼,4046,0.18%
2020-11,54,中国,SWM斯威汽车,3926,0.17%
2020-11,55,中国,思皓,3812,0.17%
2020-11,56,法国,标致,3764,0.16%
2020-11,57,美国,Jeep,3655,0.16%
2020-11,58,中国,比速汽车,3353,0.15%
2020-11,59,中国,东风,3232,0.14%
2020-11,60,中国,威马汽车,3018,0.13%
2020-11,61,中国,观致,2665,0.12%
2020-11,62,中国,北京,2536,0.11%
2020-11,63,中国,星途,2481,0.11%
2020-11,64,中国,哪吒汽车,2122,0.09%
2020-11,65,中国,吉利几何,2007,0.09%
2020-11,66,英国,捷豹,1986,0.09%
2020-11,67,日本,铃木,1926,0.08%
2020-11,68,法国,雪铁龙,1737,0.08%
2020-11,69,中国,北汽新能源,1660,0.07%
2020-11,70,中国,欧尚汽车,1465,0.06%
2020-11,71,中国,中国重汽,1357,0.06%
2020-11,72,中国,东南,1121,0.05%
2020-11,73,中国,北汽昌河,994,0.04%
2020-11,74,日本,讴歌,908,0.04%
2020-11,75,中国,云度,906,0.04%
2020-11,76,中国,福田乘用车,778,0.03%
2020-11,77,中国,中华,708,0.03%
2020-11,78,中国,福田,674,0.03%
2020-11,79,中国,海马,661,0.03%
2020-11,80,中国,广汽集团,654,0.03%
2020-11,81,德国,宝沃,605,0.03%
2020-11,82,中国,理念,557,0.02%
2020-11,83,中国,瑞驰新能源,540,0.02%
2020-11,84,中国,思铭,531,0.02%
2020-11,85,中国,国机智骏,526,0.02%
2020-11,86,中国,腾势,462,0.02%
2020-11,87,中国,福汽启腾,386,0.02%
2020-11,88,中国,陆风,337,0.01%
2020-11,89,中国,北汽制造,315,0.01%
2020-11,90,中国,凌宝汽车,275,0.01%
2020-11,91,中国,大运汽车,250,0.01%
2020-11,92,中国,江铃,202,0.01%
2020-11,93,中国,力帆汽车,174,0.01%
2020-11,94,中国,开瑞,141,0.01%
2020-11,95,日本,五十铃,121,0.01%
2020-11,96,中国,长安凯程,117,0.01%
2020-11,97,中国,长城,104,-
2020-11,98,中国,江铃集团新能源,102,-
2020-11,99,中国,SERES赛力斯,59,-
2020-11,100,法国,DS,25,-
2020-11,101,法国,雷诺,20,-
2020-11,102,中国,东风风度,6,-
2020-11,103,中国,合创,3,-
2020-11,104,中国,福迪,1,-
2020-12,1,德国,大众,269012,11.44%
2020-12,2,日本,本田,192760,8.19%
2020-12,3,日本,丰田,145614,6.19%
2020-12,4,美国,别克,128592,5.47%
2020-12,5,中国,吉利汽车,127932,5.44%
2020-12,6,日本,日产,123532,5.25%
2020-12,7,中国,五菱汽车,112855,4.8%
2020-12,8,中国,哈弗,105485,4.48%
2020-12,9,中国,长安,68887,2.93%
2020-12,10,中国,奇瑞,68174,2.9%
2020-12,11,德国,奔驰,60624,2.58%
2020-12,12,中国,荣威,55675,2.37%
2020-12,13,中国,比亚迪,55075,2.34%
2020-12,14,德国,宝马,54834,2.33%
2020-12,15,韩国,现代,51343,2.18%
2020-12,16,德国,奥迪,50301,2.14%
2020-12,17,中国,名爵,47813,2.03%
2020-12,18,中国,宝骏,39570,1.68%
2020-12,19,美国,雪佛兰,37764,1.61%
2020-12,20,中国,广汽传祺,31506,1.34%
2020-12,21,美国,福特,30552,1.3%
2020-12,22,中国,新宝骏,28677,1.22%
2020-12,23,中国,捷途,27904,1.19%
2020-12,24,美国,凯迪拉克,27524,1.17%
2020-12,25,日本,马自达,26940,1.15%
2020-12,26,中国,领克,24853,1.06%
2020-12,27,中国,长安欧尚,24407,1.04%
2020-12,28,韩国,起亚,22749,0.97%
2020-12,29,瑞典,沃尔沃,21819,0.93%
2020-12,30,中国,红旗,21521,0.91%
2020-12,31,中国,东风风光,17697,0.75%
2020-12,32,中国,东风风行,15016,0.64%
2020-12,33,中国,欧拉,12745,0.54%
2020-12,34,捷克,斯柯达,11537,0.49%
2020-12,35,中国,启辰,11466,0.49%
2020-12,36,日本,三菱,11192,0.48%
2020-12,37,德国,捷达,10410,0.44%
2020-12,38,中国,魏牌,10031,0.43%
2020-12,39,日本,英菲尼迪,9946,0.42%
2020-12,40,中国,上汽大通MAXUS,8267,0.35%
2020-12,41,中国,奔腾,7618,0.32%
2020-12,42,中国,金杯,7437,0.32%
2020-12,43,中国,广汽埃安,7306,0.31%
2020-12,44,中国,凯翼,7282,0.31%
2020-12,45,中国,蔚来,6623,0.28%
2020-12,46,中国,江汽集团,6506,0.28%
2020-12,47,中国,小鹏汽车,6420,0.27%
2020-12,48,中国,北京汽车,6270,0.27%
2020-12,49,中国,理想,6126,0.26%
2020-12,50,英国,路虎,5655,0.24%
2020-12,51,美国,林肯,5458,0.23%
2020-12,52,美国,Jeep,5176,0.22%
2020-12,53,中国,SWM斯威汽车,5046,0.21%
2020-12,54,中国,东风风神,4626,0.2%
2020-12,55,中国,东风,4163,0.18%
2020-12,56,法国,标致,4059,0.17%
2020-12,57,中国,东风小康,3938,0.17%
2020-12,58,中国,比速汽车,3521,0.15%
2020-12,59,中国,思皓,3167,0.13%
2020-12,60,中国,零跑汽车,3024,0.13%
2020-12,61,中国,哪吒汽车,3015,0.13%
2020-12,62,日本,铃木,2869,0.12%
2020-12,63,中国,观致,2668,0.11%
2020-12,64,中国,威马汽车,2588,0.11%
2020-12,65,中国,星途,2527,0.11%
2020-12,66,中国,北京,2151,0.09%
2020-12,67,法国,雪铁龙,2016,0.09%
2020-12,68,英国,捷豹,1989,0.08%
2020-12,69,中国,海马,1737,0.07%
2020-12,70,中国,东南,1593,0.07%
2020-12,71,中国,中国重汽,1469,0.06%
2020-12,72,中国,吉利几何,1417,0.06%
2020-12,73,日本,讴歌,1224,0.05%
2020-12,74,中国,思铭,1167,0.05%
2020-12,75,中国,云度,1012,0.04%
2020-12,76,中国,福汽启腾,904,0.04%
2020-12,77,中国,瑞驰新能源,882,0.04%
2020-12,78,中国,爱驰,881,0.04%
2020-12,79,中国,大运汽车,740,0.03%
2020-12,80,中国,睿蓝汽车,727,0.03%
2020-12,81,中国,广汽集团,707,0.03%
2020-12,82,德国,宝沃,640,0.03%
2020-12,83,中国,国机智骏,627,0.03%
2020-12,84,中国,理念,603,0.03%
2020-12,85,中国,欧尚汽车,567,0.02%
2020-12,86,中国,腾势,481,0.02%
2020-12,87,中国,凌宝汽车,435,0.02%
2020-12,88,中国,江铃集团新能源,432,0.02%
2020-12,89,中国,北汽制造,349,0.01%
2020-12,90,中国,北汽新能源,343,0.01%
2020-12,91,中国,陆风,329,0.01%
2020-12,92,中国,长城,212,0.01%
2020-12,93,中国,北汽昌河,197,0.01%
2020-12,94,中国,长安凯程,182,0.01%
